skill_id,unique_skill_title,unique_skill_description,skill_type,is_emerging_skill,is_casl_skill
skill_94e6cfe74989,Resilience and Self-Care,Practise and understand activities that enhance overall health and well-being to enable continued practice as a professional,tsc,False,False
skill_90b0d5324cf9,Resource Management,Plan and manage resources to optimise resource use and ensure sustainability of business operations,tsc,False,False
skill_c6aedcab7400,Respiratory Care in Nursing,Care of patients with respiratory disorders,tsc,False,False
skill_d534aa98174c,Respond to Fire Emergency in Buildings,Implement emergency response procedures in response to fire emergency incidents in buildings in accordance with prevailing emergency response plans,tsc,False,False
skill_a5b2456ef278,Respond to Fire Incident in Workplace,Implement emergency response procedures in response to fire emergency incidents in the workplace in accordance with prevailing emergency response plans,tsc,False,False
skill_45772e0b97fc,Respond to Fire and Hazmat Emergency,Execute emergency response plans and procedures for work area in response to fire or Hazmat emergencies in accordance with prevailing emergency response plans,tsc,False,False
skill_98c46f6ace0d,Respond to Incidents and Accidents in Biomedical Facility,Respond to incidents and accidents in a biomedical facility in accordance with organisation standard operating procedures and applicable legislations,tsc,False,False
skill_1b4b123611ba,Responsible AI and Generative AI Practices,Integrate and ensure compliance of ethical principles in AI projects. Drive framework creation for responsible AI development.,tsc,False,True
skill_887eaa183ead,Responsible AI and Generative AI Practices in Financial Services,Integrate and ensure compliance of ethical principles in AI projects. Drive framework creation for responsible AI development,tsc,False,True
skill_2763567fb49d,Responsive Caregiving Approaches,"Provide appropriate and quality caregiving approaches to create a nurturing, caring and safe environment that supports children's learning and development",tsc,False,False
skill_3900672652f4,Restructuring Insolvency Advisory,Advise on restructuring and insolvency processes to ensure statutory deadlines are met and review the treatment of debtors to align with insolvency proceedings,tsc,False,False
skill_a63a99d8b20d,Retail Administration,"Manage and validate petty cash transactions, as well as document hours worked for each employee",tsc,False,False
skill_af61e080872d,Retail Logistics Administration,"Manage and administer modern distribution systems, create movement plans, manage availability of infrastructure in order to ensure profitability is maximised by the logistics systems",tsc,False,False
skill_68d316aedda8,Retail Space Utilisation,Conceptualise and develop store and digital planograms which illustrate assortment of merchandise,tsc,False,False
skill_92b39b731025,Retailing and the Economy,"Anticipate and recognise shifts in the retail landscape, and demonstrate knowledge of the industry context within which the organisational operates in",tsc,False,False
skill_61649fd5ad65,Retirement and Re-employment Management,"Manage departures, retention and re-employment of employees at retirement age",tsc,False,False
skill_da6695d6db02,Revenue Optimisation,"Analyse data for trends, yield and forecasts to manage pricing, inventory, demand and distribution channels strategically to maximise revenue growth",tsc,True,False
skill_387a933ab93d,"Review and approval of curricula. Establish standards for the development, implementation, evaluation of curricula.",Plan and design curricula that fulfil desired outcomes to build workforce capability at workplace,tsc,False,False
skill_3a30d2bff926,Rigging Equipment Maintenance,Perform maintenance on rigging equipment and components to ensure safe and efficient operations,tsc,False,False
skill_b592dde5c9b3,Rigging Operations,Execute load-lifting operations and installations on set to realise the creative requirements while adhering to workplace safety and health requirements,tsc,False,False
skill_15f9bb37efa9,Rigging and Signalling,"Execute load-lifting operations on cargo with proper adherence to Workplace Safety and Health (WSH) requirements, signalling and communication protocol and diligent care for lifting equipment",tsc,False,False
skill_0b344ffca33e,Rigging for Animation,"Develop skeletal rigs, joints, muscle systems and deformation rigs for 3D character and prop models to enable realistic motion through animation",tsc,False,False
skill_ee2e7a87cb0b,Rigging for Camera Supports,Execute installation and operation of equipment that supports the cameras for movement,tsc,False,False
skill_25fff83aefd2,Riser and Service Pipe inspection,Perform inspection works on risers and service pipes,tsc,False,False
skill_26f5eab3abd2,Risk Advisory,Provide customised risk management advice to organisations to manage and optimise risks,tsc,False,True
skill_1537a1c2e02e,Risk Analytics,"Utilise quantitative methods, stress testing approaches, and risk modelling to support robust integrated risk management frameworks and methodologies for products",tsc,True,False
skill_e0b1562923f2,Risk Appetite and Goals Setting,Manage productive practices to enable continuous improvements and ensure effective work management. Align and manage the organisation's risk appetite with strategic objectives for optimal performance,tsc,False,False
skill_8db7e62e2391,Risk Assessment,"Perform assessment of risks, including fraud risks, through understanding the client's business",tsc,False,False
skill_e9771e717fe0,Risk Assessment for Production,"Identify and analyse potential sources of risk and hazards in production operations to ensure they are taken into account. This includes managing emergency response plans for the range of contingencies affecting operations such as electrical, structural, or environmental factors",tsc,False,False
skill_9c739624ac8b,Risk Compliance and Governance,"Establish policies, compliance programmes, and management systems to enforce corporate governance and risk compliance within the organisation",tsc,False,True
skill_34b05c32c1a8,Risk Control and Response Planning,Establish and manage enterprise risk control and response activities to suit the organisation’s risk appetite and strategic organisational goals,tsc,False,False
skill_93317658cc93,Risk Management,Apply organisational policies and procedures to manage and control financial and non-financial risks,tsc,False,True
skill_9838dc29f429,Risk Management Strategies,"Identify, evaluate and manage risks by developing and implementing risk management strategies, frameworks, policies, procedures and practices",tsc,False,False
skill_e7c59868389e,Risk Management and Administration,"Identify, assess and prioritise risks and apply resources to mitigate risks and impact of incidents",tsc,False,True
skill_15987d0162a9,Risk Management and Mitigation,"Implement and oversee risk management strategies, policies, frameworks, and procedures to support business operations. Develop and implement risk management plans for continuity of business operations and services",tsc,False,False
skill_5cfddc16ca92,Risk and Compliance Management,"Formulate risk and compliance strategies, processes and protocols to mitigate and minimise financial, operational and compliance risks",tsc,False,False
skill_13ef6664fdf1,Risk and Compliance Reporting,Develop regulatory documents required to meet regulatory reporting requirements and obligations,tsc,False,True
skill_038cfb6abe0c,Risk and Crisis Management,"Apply strategies designed to enable an organisation to deal with disruptive events by planning for responses to potential crises, establishing monitoring systems and training systems, communicating both internally and externally, and leading recovery processes",tsc,False,True
skill_984b5f3a8284,Robotic and Automation System Maintenance,Maintain robotic and automation systems to meet operation requirements and propose strategies for improvements to the automation system's performance,tsc,False,False
skill_84206243772a,Robotic and Automation Technology Application,Integrate robotic and automation technologies across various industries to enhance productivity and precision while reducing reliance on manual tasks by applying and integrating evaluated technologies into operations or processes to achieve desired outcomes,tsc,True,False
skill_216d94e3500c,Rolling Stock Air-conditioning and Ventilation Systems Maintenance,Implement preventive and corrective maintenance activities of rolling stock air-conditioning and ventilation systems,tsc,False,False
skill_115397a7577a,Rolling Stock Auxiliary Systems Maintenance,Implement preventive and corrective maintenance activities of rolling stock auxiliary systems,tsc,False,False
skill_ba37e8eb0611,Rolling Stock Bogie Maintenance,Implement preventive and corrective maintenance activities of rolling stock bogie,tsc,False,False
skill_d0de0c482935,Rolling Stock Brake Systems Maintenance,Implement preventive and corrective maintenance activities of rolling stock brake systems,tsc,False,False
skill_124caba5b689,Rolling Stock Car Body Maintenance,Implement preventive and corrective maintenance activities of rolling stock car body,tsc,False,False
skill_394b89f0580a,Rolling Stock On-board Control and Communication Systems Maintenance,Implement preventive and corrective maintenance activities of rolling stock on-board control systems,tsc,False,False
skill_a86c42f51ee3,Rolling Stock Power Systems Maintenance,Implement preventive and corrective maintenance activities of rolling stock power systems,tsc,False,False
skill_6a53aeca2660,Rolling Stock Propulsion Systems Maintenance,Implement preventive and corrective maintenance activities of rolling stock propulsion systems,tsc,False,False
skill_c3ac020da847,Room Distribution Channel Management,Manage room distribution channels to leverage on a chain of channel partners to sell property's inventory globally to optimise sales and maximise revenue,tsc,False,False
skill_1553703c1fd8,Room Housekeeping Operations Management,Manage housekeeping operations to maintain the cleanliness of guestrooms and/or serviced apartments for the comfort of guests,tsc,False,False
skill_3e06b5b0f3bb,Room Reservation Operations Management,Process guests' requests for reservations to ensure availability of rooms and/or properties upon arrival,tsc,False,True
skill_984f61859fc2,Room Revenue Management,Predict guest and/or customer behaviour to optimise room inventory and price availability to maximise revenue growth,tsc,False,False
skill_0a26953fefa8,"Rotoscoping, Paint and Matte Work","Create mattes, executing paint and prep work on live action or full CG rendered image sequences for the purpose of creating animation or visual effects using computer software",tsc,False,False
skill_a1a2c409238c,Route Forecasting and Development,"Identify flight routes for airlines through the detailed study of airline performance, route profitability, competitors, revenue potential and future business strategies",tsc,False,False
skill_a30d7e0bf3c7,Rules-Based Copy Editing,Manage styles or tones appropriate to the publication or type of communication materials to ensure clarity of meaning and ease of reading,tsc,False,False
skill_39fcd8e6254b,Runway Safety,"Ensure safe airside operations to prevent runway incursions, excursions and confusions",tsc,False,False
skill_55761eac1fc2,Safe System of Work Development and Implementation,"Develop Safe System of Work (SSoW) frameworks and implement practices to ensure a safe and reliable environment for operations, maintenance and contracting activities",tsc,False,False
skill_73ba3c2b5a6c,Safety Integrity Levels Management,Analyse and determine appropriate Safety Integrity Levels (SIL) for the selection of safety protection devices and systems to ensure hardware and software meet SIL-rated requirements,tsc,False,False
skill_671af5431f0f,Safety System Design,"Design of safety systems for ships, rigs and/or conversions to ensure readiness against emergency incidents on board",tsc,False,False
skill_fd5c528ff169,Sales Channel Management,"Develop and implement strategies to manage sales channels and channel partners, including assessing and selecting suitable partners, establishing and expanding alliances, and maintaining a committed distributor network for products, services, and IT solutions",tsc,False,False
skill_c67decacc921,Sales Closure,"Perform numerical calculations and execute selling strategies to complete sales of products and services, ensuring customer, buyer, and seller satisfaction",tsc,False,False
skill_b50971eb3ae8,Sales Delivery,Manage sales delivery activities to achieve sales for the organisation through new and existing clientele,tsc,False,False
skill_9a1de49bca26,Sales Management,"Develop, monitor, and implement sales plan to achieve business objectives",tsc,False,False
skill_bb7287edcde9,Sales Performance Management,"Set directions for business performance strategic needs, determine key performance indicators and evaluate results to implement improvement plans",tsc,False,False
skill_3fd60129ca56,Sales Strategy,"Define sales strategies and market penetration plans for the retail target segment, considering market potential, industry trends, and various business factors. Evaluate and refine the sales strategy to develop comprehensive plans and targets",tsc,False,False
skill_b7b2506eb0d4,Sales Target Management,Evaluate and monitor sales target and performance to plan and initiate actions to achieve excellence in sales delivery,tsc,False,False
skill_d97c89b6d88e,Sales Trends and Opportunities Analysis,"Analyse sales trends and opportunities to manage inventory, evaluate sales strategies and pursue new sales leads to meet organisational sales and marketing objectives",tsc,False,False
skill_209f3721156f,Sales and Business Development,Manage business development efforts to generate new business or upsell and increase business with existing accounts,tsc,False,False
skill_428ca1af0b6b,Sample Management,"Manage samples in solid, liquid and gas phases, from preparation, sampling, labelling, transportation, storage to disposal in compliance with regulatory and organisational requirements",tsc,False,False
skill_e2c5f3f6b5f8,Scaffolding,Build work platforms using pre-fitted frames and staging materials to facilitate activities that require working aloft,tsc,False,False
skill_9e0f530afc5e,Scenario Planning and Analysis,Define problem statements and analyse data to simulate impact to business operations and propose suitable follow-up actions to sustain operations and achieve business objectives,tsc,False,False
skill_10f3b7a88db4,Scenario and Strategic Planning,"Brainstorm alternative accounts of the future that may be caused by emerging factors, and develop a plans of action for each of the scenarios",tsc,False,False
skill_5f2e92d13420,Scheduling and Slot Coordination,Develop and manage airline schedules and slots by applying optimisation techniques,tsc,False,False
skill_d517804cae14,Scientific Writing and Communication,Develop written and other communications according to established standards in the scientific community to communicate research findings accurately and efficiently to the intended audience,tsc,False,False
skill_9f37878c77f6,Script Supervision,Track continuity of production elements from script through shoot,tsc,False,False
skill_93fc8fc58b2f,Script Writing,Create compelling and engaging scripts for media content of different formats on various platforms,tsc,False,False
skill_c119b6374c58,Seafood Storage and Fabrication,"Apply the principles of identifying, storing, and fabricating of seafood for food service operations",tsc,False,False
skill_fed7350543f3,Sealants Process,"Perform sealants applications on aircraft parts and components using appropriate tools, equipment, materials and methods in accordance with applicable technical manuals and organisational procedures",tsc,False,False
skill_57ef342fe565,Search Engine Optimisation (SEO),Optimise online digital assets and content of brands and products to enable and enhance discoverability by search engines,tsc,True,False
skill_b19b7f9d39a4,Search and Rescue Operations,Manage and respond to search and rescue operations at sea,tsc,False,False
skill_eee87f7fe09e,Security Administration,"Administer, configure and update of security programmes and mechanisms, including the application of system patches to ensure that enterprise assets are adequately protected against threats. This also includes the authorisation, management and monitoring of access control permissions and/or rights to various IT facilities",tsc,True,False
skill_9d3e38517a2c,Security Architecture,"Design security architectures and controls. Either embedding of security principles into the design of architectures to mitigate the risks posed by new technologies and business practices, or the actual design and specification of implementable security components, along with the accompanying control measures, to meet defined business security needs",tsc,True,False
skill_cb929dd90e4f,Security Assessment and Testing,"Conduct threat modelling, vulnerability assessment and penetration testing to reveal vulnerabilities or lapses in the existing systems or security mechanisms and evaluate the extent to which systems are able to protect the organisation's data and maintain functionality as intended",tsc,True,False
skill_bebee3b31c31,Security Audit Management,Methodological approaches to carry out security audits,tsc,False,False
skill_a502657e095a,Security Education and Awareness,"Drive security education and awareness in an organisation by providing advice and guidance on potential risks, mitigation strategies and best practices. This includes development of communication strategies and training materials to ensure employee adoption and adherence to security policies and standards",tsc,False,False
skill_4e0af6e6b2f0,Security Escort,Perform security and cargo escorts from collection points to designated places safely,tsc,False,False
skill_e2ad379884f8,Security Event Management,Plan and coordinate security operations of specific events,tsc,False,True
skill_a5d7472676c6,Security Governance,"Develop and disseminate corporate security policies, frameworks and guidelines to ensure that day-to-day business operations guard or are well protected against risks, threats and vulnerabilities",tsc,True,False
skill_66bcd0442454,Security Management,Develop and enforce security measures in public transport premises in accordance with organisational standards and regulatory requirements,tsc,False,False
skill_e611677e80f3,Security Manpower Deployment Plan,Develop and implement manpower plans to support strategic and operational needs,tsc,False,False
skill_8d770fefacc3,Security Operation Compliance,Manage operations that comply with the relevant legal requirements in the security industry,tsc,False,False
skill_e3ab2dbb1a80,Security Performance Management,Measure and manage business performance,tsc,False,False
skill_ae11787b5ae4,Security Programme Management,"Develop and manage security solutions, products and services through technology innovation, experimentation and collaboration. This includes security programme planning, developing and testing new security capabilities and implementing security technologies and programmes",tsc,True,False
skill_259577a7436a,Security Risk Analysis,Methodological approaches to identify and solve security-related problems,tsc,False,False
skill_a834ea0540fa,Security Screening Management,Conduct security screening activities to ensure the security of guarded facilities and mitigate prevailing security threats,tsc,False,False
skill_1a0f2c808bb8,Security Strategy,"Establish the organisation's security vision, strategy and initiatives to ensure adequate protection of assets. This involves the planning, implementation and review of enterprise-wide security controls which includes policies, processes, physical infrastructure, software and hardware functions to govern and preserve the privacy, security and confidentiality of the organisation's information and assets",tsc,False,False
skill_ad5fe10db72b,Security Surveillance Management,Obtain and record surveillance information accurately using appropriate surveillance equipment in accordance with relevant legal and organisational requirements,tsc,False,False
skill_7652b2375f2a,Security Threat Research,"Establish procedures for gathering, analysing and interpreting information about security threats and present findings to relevant stakeholders",tsc,False,False
skill_225e8447cb3e,Selection Management,Facilitate the development and implementation of selection strategies and processes to recruit suitable candidates for the organisation,tsc,False,False
skill_e7a573e15137,Self Management,"Take ownership of managing one's personal effectiveness, personal brand and holistic physical, mental, emotional and social well-being",ccs,False,False
skill_87c7bfed3a4e,Self-Learning Systems,Design and develop self-learning systems using reinforcement learning and evolutionary learning techniques,tsc,True,False
skill_12612d3e4026,Self-defence,Apply appropriate physical intervention tactics and techniques during hostile situations,tsc,False,False
skill_ed154060793f,Sense Making,"Leverage sources of qualitative and quantitative information and data to recognise patterns, spot opportunities, infer insights and inform decisions",ccs,False,False
skill_d4ee992ff21e,Sentiment Analysis,"Devise, develop and use sentiment analysis models to computationally identify and categorise opinions expressed in a piece of text",tsc,False,False
skill_88660a843ab7,Service Brand,Develop strategies to enhance the organisation's service brand and value proposition,tsc,False,False
skill_b25992e08b15,Service Branding and Coaching,Execute service brand guidelines and drive strategies to enhance the organisation's service brands and value propositions,tsc,False,False
skill_fcc8727a51e1,Service Challenges,Develop a framework to manage and mitigate service challenges and feedback from customers,tsc,False,False
skill_d5fba194e36f,Service Coaching,"Coach staff to deliver service aligned with the organisation's vision, mission, and values",tsc,False,False
skill_aae44a3537c5,Service Information and Results,Acquire and analyse data and information to enhance the organisation’s service performance,tsc,False,False
skill_1695c47941c5,Service Innovation,Create and implement new service offerings to enhance customer experience and efficiency while driving a culture of service innovation in organizations,tsc,False,False
skill_854577614754,Service Innovation Culture,"Establish service innovation strategies and develop operating systems, policies and processes to support service excellence and innovation",tsc,False,False
skill_99c7d9aafa73,Service Leadership,"Champion and role-model the organisation's service vision, mission, and values",tsc,False,False
skill_a86ae7b2668d,Service Level Agreement Management,"Assess performance of ground handling agents and form partnerships to deliver efficient ground handling, customer and passenger services",tsc,False,False
skill_cd8c434ac0d0,Service Level Management,"Plan, monitor and manage service provisions for the achievement of agreed service level targets",tsc,False,False
skill_55a0bb736d7f,Service Partnerships,Collaborate with partners to deliver and enhance the customer experience,tsc,False,False
skill_37268505fda2,Service Planning and Implementation,Develop and implement strategies and plans for the service operations,tsc,False,False
skill_efa34c811704,Service Quality Management,"Manage, develop and review the quality with which services are provided to clients",tsc,True,False
skill_5ac5b5512ad3,Set Construction,Manage the construction of full-scale sceneries and props based on set design plans,tsc,False,False
skill_2cc899d9b74d,Set Design,"Research, conceptualise and execute visual concepts of the set to support creative direction of productions",tsc,False,True
skill_f310e70e7752,Sheet Metal Structures Maintenance,"Maintain and repair sheet metal structures using appropriate resources and conduct inspection checks after maintenance work. This includes performance of simple surface corrosion treatments, fabrication of sheet metal parts, installation and removal of fasteners",tsc,False,True
skill_3f9091168b21,Ship Compliance Management,"Maintain validity of ship assets' certifications, and fulfilment of requirements for new or renewed certification, to facilitate continued ship deployment for business operations",tsc,False,False
skill_b86c9df87205,Ship Cyber Security,Maintain the cyber security of the organisation's fleet,tsc,False,True
skill_895a88069bd4,Ship Energy Efficiency,Optimise ships' efficient energy utility while in operation through the formulation and implementation of Ship Energy Efficiency Management Plans (SEEMP),tsc,False,False
skill_707e124654cf,Ship Financing,Coordinate finance options for the sale and purchase of ships,tsc,False,False
skill_5ee3acd368ba,Ship Maintenance and Repair at Docks,"Manage scheduling, resources and engineering work methods at the docks for maintenance on ships’ equipment and systems to achieve renewal and extension of classification certificates",tsc,False,True
skill_ac3aef9faeec,Ship Medical Care,Provide medical first aid and take charge of follow-up medical care on board ships by taking immediate action in the case of accidents and illnesses likely to occur on board ships,tsc,False,False
skill_e63a2b5965fe,"Ship Mooring, Anchoring and Securing Operations","Manoeuvring of vessels, which covers securing, anchoring and mooring gear on completion, securing the vessel prior to departure and preparing for heavy weather",tsc,False,False
skill_c132afcf926f,Ship Operations,"Coordinate and support ship operations, including berthing, resupplying, and cargo loading and unloading",tsc,False,False
skill_2dad90fc6c1d,Ship Propulsion Inspections,Inspect ship propulsion systems as part of marine surveys,tsc,False,True
skill_e17530d4a333,Ship Repair Management,Manage repair and maintenance operations on ship assets,tsc,False,False
skill_3d853b1021e2,Ship Safety Management Systems Audit,Carry out audits of shipboard safety management systems to ensure compliance with regulatory requirements,tsc,False,True
skill_534b22fdba44,Ship Sale and Purchase,Execute the sale and purchase of ships in the organisation and ensure adherence to legislative requirements and organisation procedures,tsc,False,False
skill_c9e8022654a2,Ship Seaworthiness and Pollution Prevention,Ensure ship stability and compliance to pollution-prevention measures,tsc,False,False
skill_64d56af74783,Ship Security,Execute security duties on board ships to ensure safety and security,tsc,False,False
skill_9180b0039e04,Ship Valuation,Gather and analyse information on ship valuation,tsc,False,False
skill_775471b7b1e3,Shipboard Ammonia Bunkering Fuel Infrastructure Engineering,"Develop, install, and manage the systems and infrastructure required for the bunkering of ammonia as a marine fuel. Implement safe and efficient fuel storage and transfer procedures, establishing onboard usage protocols and ensuring compliance with both maritime and environmental regulations",tsc,False,False
skill_564a1ee110b4,Shipment Load Planning and Palletisation/Consolidation,Optimise pallet load configuration and consolidation for shipments,tsc,False,True
skill_abb5acdd0eeb,Shipping Network Operations Management,"Manage overall network utilisation to drive smooth operations, service integrity, cost efficiency, and optimal flow of cargo through the network",tsc,False,False
skill_40641b3455a8,Shipping Trade Management,Perform shipping trades and devise commercial strategies to achieve trade volume and revenue targets,tsc,False,False
skill_158f7a563503,Shopper Marketing Campaign Management,Develop evaluation strategies and analyse data to recommend improvements to future shopper marketing campaigns,tsc,False,False
skill_eb08925a2eae,Shore-Based Ammonia Bunkering Fuel Infrastructure Engineering,"Configure, install, and manage ammonia bunkering fuel infrastructures at shore sites for storing ammonia fuel and transferring to marine vessels",tsc,False,False
skill_eb6d0ccd761b,Signal Interlocking Systems Maintenance,Implement preventive and corrective maintenance activities of signal interlocking systems,tsc,False,False
skill_fb28fc23fbca,Signalling Auxiliary Devices and Equipment Maintenance,Implement preventive and corrective maintenance of activities of signalling auxiliary devices and equipment,tsc,False,False
skill_0c8034b1b4c3,Single Stack Medium Forklift Operations,Operate single stack medium forklift for container operations,tsc,False,True
skill_b7388b3da7a9,Site Assessment and Analysis,Plan and execute assessments of project and landscape sites to evaluate their suitability for built environment and landscape operations,tsc,False,True
skill_784297e5cd72,Site and Factory Acceptance Testing Management,Review factory audits and witness type tests to address non-compliance and drive continuous improvement efforts through implementing equipment and/or process design changes,tsc,False,False
skill_a7f0718b39fb,Situation Management with Families and Community,Manage challenging situations with families and community to build consensus among stakeholders and achieve resolutions effectively,tsc,False,False
skill_70c48b3c44e9,Skills Framework Adoption,"Drive the adoption, integration and implementation of Skills Frameworks and their components throughout the organisation",tsc,False,False
skill_6210dc31e128,Skin Exposure Risk Management,Manage risks resulting from exposure to workplace hazards and identify the hazards that may cause injury to the skin,tsc,False,False
skill_f9962c34d565,Skyrise Greenery Design and Implementation,Design and install skyrise greenery systems in built-up areas,tsc,True,False
skill_844755f45028,Skyrise Greenery Maintenance,Plan and execute the maintenance of skyrise greenery,tsc,True,False
skill_3a85ebf2d858,Sludge and Greasy Waste Collection and Management,Identify different types of sludge and greasy waste and perform waste collection and disposal using appropriate vehicles and/or equipment in a safe manner to ensure safe public health and environment,tsc,False,False
skill_ff60990be2d5,Smart Facilities Management,Integrate digital technologies and smart automation into facility operations and maintenance to optimise efficiency and performance,tsc,True,False
skill_3c28dd63c045,Smart Farming Technology Implementation,"Strategise, integrate and deploy emerging agriculture and/or aquaculture technology to streamline farming processes and operation practices, maximise productivity and achieve sustainable food production",tsc,False,False
skill_b714bea97938,Social Listening,Analyse online conversations about brand and industry at large and conduct sentiment analysis to improve overall marketing strategy,tsc,False,False
skill_a4205ecb78c7,Social Media Content Creation and Management,Develop social media content and strategies to engage target audience segments,tsc,False,False
skill_4c59c60e08cd,Social Media Management,Leverage various social networking platforms to deliver the organisation's value propositions as well as contextual and targeted messaging based on real-time customer insights to engage in two-way communication with prospects and customers,tsc,True,False
skill_cd20ef175d8b,Social Media Marketing,"Formulate, execute and evaluate social media strategic plans to establish positive relationships with industry and social media colleagues and proactively seek and evaluate innovative marketing opportunities",tsc,True,False
skill_71bc7b15b7a3,Social Policy Development,"Develop social policies that are current, relevant and aligned to national priorities and social needs",tsc,False,False
skill_fcb0a7818124,Social Policy Evaluation,"Evaluate existing social policies to determine currency, relevance and alignment to national priorities and social needs",tsc,False,True
skill_13be968b5f05,Social Policy Formulation,"Analyse research, social trends and impact of programmes and services to frame social policy issues and implications",tsc,False,False
skill_81b987330094,Social Policy Implementation,Manage the social policy implementation process to ensure alignment with the overarching policy intent,tsc,False,False
skill_f690cd13a8d1,Social Sector Policy Influence,Understand policies applicable in the social sector as well as the process of policy development and influence their development and implementation,tsc,False,False
skill_d5a9ab90471f,Social Service (Early Intervention) Programme Development and Implementation,"Develop, implement and monitor programmes for children with developmental needs, their families or related stakeholders",tsc,False,False
skill_981631ff456f,Social Service Programme Development,Develop social service programmes using intervention concepts and frameworks that serve the needs of the clients and community,tsc,True,False
skill_1d18bed4d924,Social Service Programme Evaluation,Evaluate the effectiveness of social service programmes in meeting the needs of the clients and communities,tsc,False,True
skill_01171c9ebde9,Social Service Programme Implementation,Implement effective social service programmes that serve the needs of the clients and community,tsc,False,True
skill_f164309b56f6,Software Configuration,"Configure software products, analytics, and modeling solutions by applying and modifying scripts and automation tools to integrate and deploy releases to various platforms and operating environments, including subsequent modifications to software configuration based on outcomes of systems and configuration tests",tsc,False,False
skill_f732eef3d657,Software Design,"Create and refine the overall plan for the design of software, including the design of functional specifications starting from the defined business requirements as well as the consideration and incorporation of various controls, functionality and interoperability of different elements into a design blueprint or model which describes the overall architecture in hardware, software, databases, and third party frameworks that the software will use or interact with",tsc,False,False
skill_b9c4472efcb2,Software Testing,Evaluate and test application performance by setting up appropriate testing conditions and defining test cases and technical criteria,tsc,False,True
skill_7b6a8e8cdfeb,Soil and Media Assessment and Remediation,"Identify, test and improve soil and media quality to meet planting requirements",tsc,False,False
skill_d8b49c4de188,Solar Photovoltaic Energy Assessment,Assess feasibility of solar Photovoltaic (PV) installations for buildings based on location and energy assessments,tsc,True,False
skill_4d497e97eb2b,Solar Photovoltaic Project Financing and Risk Analysis,Determine solar Photovoltaic (PV) financial feasibility and risk management plans for projects,tsc,True,False
skill_d9c7d2e06e82,Solar Photovoltaic Systems Designs,Oversee design of solar Photovoltaic (PV) systems according to project requirements and site constraints,tsc,False,False
skill_10fe03f9769d,Solid-State Device Engineering,"Apply an understanding of the advancements in solid-state physics to design and develop semiconductor devices, improve device performance, and enhance energy efficiency.",tsc,False,True
skill_6438c0b976f2,Solution Architecture,"Design or refine a solution blueprint or structure to guide the development of IT solutions in hardware, software, processes or related components, to meet current and future business needs. The solution architecture developed may lead to broad or specific changes to IT services, operating models and processes, and should provide a framework to guide the development and modification of solutions",tsc,False,False
skill_20eb5ff55258,Solutioning,"Generate solutions by systematic analysis of the problem, proposing preventive and/or corrective measures and evaluating the effectiveness of the measures from different perspectives",tsc,False,False
skill_a40cc39917b6,Solutions Design Thinking,"Develop solutions using logic, imagination, intuition, and systemic reasoning to explore possibilities and create desired outcomes that benefit the organization and customers",tsc,False,False
skill_e3a3ab3f3863,Sound Design and Creation,Conceptualise creative sound concepts and create sound effects that conform to requirements of the content,tsc,False,True
skill_73da662f9e7e,Sound Editing,"Edit, refine and arrange sound sequences to meet the creative and technical requirements of content",tsc,False,True
skill_51cc10e822f1,Sound Mixing,Balance the levels of combined sound elements to create audio mixes for production,tsc,False,True
skill_f2c05df8995a,Sound Recording Operations,Manage the sound recording set-up and operations during productions,tsc,False,False
skill_085336957996,Special Effects Makeup Application,"Apply or remove special effects (SFX) makeup using appropriate makeup materials, paints and chemicals according to production specifications or customer requirements",tsc,False,False
skill_81db5db17d03,Special Effects Makeup Material Attachment,"Apply, attach or remove ready-made special effects (SFX) makeup props and prosthetics using appropriate techniques, tools and materials",tsc,False,False
skill_82508435e384,Special Effects Makeup Material Construction,"Construct and modify special effects (SFX) makeup paints, props and prosthetics using appropriate materials and constructing techniques",tsc,False,False
skill_9c6f7bbfac03,Special Situations in Prehospital Setting,Support the management of special situations in prehospital setting,tsc,False,False
skill_5e830e070384,Specialty Cuisine Preparation and Cooking,Prepare and present standard and complex specialty cuisine dishes,tsc,False,False
skill_fed3592cc48e,Sponsorship Management,Identify sponsorship requirements and organise activities according to sponsorship agreements and financial parameters,tsc,False,False
skill_5475b76ee1c6,Stabilised Camera Operations,Manage the set-up and operation of types of stabilised cameras and associated equipment to capture smooth visuals for content production in studios or outdoor settings,tsc,False,False
skill_c18b50950211,Staff Communication and Engagement,Drive staff communication and engagement to achieve Centre's goals,tsc,False,False
skill_8a972413251f,Staff Development Management,Manage staff capabilities and competency-based development through learning and development activities to build a skilled workforce,tsc,False,False
skill_43da75995fa5,Staff Management,"Apply the organisation’s human resources policies, procedures, and standards to effectively manage staff under the direct control of the position holder, involving coordination and direction of people and teams",tsc,False,False
skill_9644116dbc31,Staff Performance Management,"Align organisational objectives with staff goals and internal processes, create learning and development opportunities for staff, provide systems of feedback and support, and implement effective reward systems to maximise employee performance and meet business goals",tsc,False,False
skill_e7563e7a7827,Staff Training Facilitation,Identify training needs and coordinate staff training according to customized training roadmaps to improve and evaluate employees' skills and capabilities,tsc,False,False
skill_6f121080fad2,Staff Training Management,"Identify training, coordinate or manage staff training according to customised training roadmaps to improve employees' skills and capabilities",tsc,False,False
